LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
QMJHL,384286/brendan-st-louis,D,2019,19.022222,37,3,5,8,0.22,1,1,37,1,0,DY+1,L,No,0.0,0,0
QMJHL,384288/felix-pare,F,2019,19.463889,63,5,7,12,0.190476,3,2,121,0,0,DY+1,R,No,0.0,0,0
QMJHL,384290/nathaniel-doyon,F,2018,18.672222,50,1,5,6,0.12,1,1,50,1,0,DY,R,No,0.0,0,0
QMJHL,384296/nathan-lavoie,D,2019,19.191667000000002,52,2,6,8,0.15,1,1,52,1,0,DY+1,L,No,0.0,0,0
QMJHL,38431/joonas-salmi,D,2007,18.458333,26,2,1,3,0.12,1,1,26,1,0,DY,R,No,0.0,0,0
QMJHL,384411/olivier-mathieu,F,2019,19.555556,65,20,18,38,0.584615,3,3,165,0,1,DY+1,L,No,0.0,0,0
QMJHL,384414/justin-bergeron,D,2019,19.002778,65,16,41,57,0.876923,3,2,140,0,0,DY+1,L,No,0.0,0,0
QMJHL,384415/felip-bourdeau,F,2017,17.613889,8,0,1,1,0.13,1,0,8,1,0,DY-1,R,No,0.0,0,0
QMJHL,384418/isaak-chateauneuf,D,2018,18.166667,4,0,1,1,0.25,1,0,4,1,0,DY,L,No,0.0,0,0
QMJHL,384420/yann-felix-lapointe,D,2019,20.208333,68,9,19,28,0.41176499999999994,3,3,157,0,1,DY+2,L,No,0.0,0,0
QMJHL,384425/yan-cedric-gaudreault,F,2019,19.580556,42,6,8,14,0.333333,1,1,42,1,0,DY+1,R,No,0.0,0,0
QMJHL,384431/maxime-collin,F,2019,19.638889000000002,37,2,2,4,0.11,3,2,101,0,0,DY+1,L,No,0.0,0,0
QMJHL,384443/shawn-element,F,2019,19.394444,65,17,16,33,0.507692,3,3,182,0,1,DY+1,L,No,0.0,0,0
QMJHL,384447/benjamin-thibeault,D,2018,18.486110999999998,25,0,4,4,0.16,1,1,25,1,0,DY,R,No,0.0,0,0
QMJHL,384452/nathan-cyr-trottier,F,2018,18.65,64,0,4,4,0.06,1,1,64,1,0,DY,R,No,0.0,0,0
QMJHL,385289/nathan-macmillan,F,2019,17.7,3,0,1,1,0.33,1,0,3,1,0,DY-1,L,No,0.0,0,0
QMJHL,385332/alec-reid,F,2019,18.819444,37,2,3,5,0.14,1,1,37,1,0,DY,R,No,0.0,0,0
QMJHL,385334/kyle-havlena,D,2019,19.25,58,1,15,16,0.275862,2,2,102,0,0,DY+1,L,No,0.0,0,0
QMJHL,38684/vladimir-kutny,F,2005,20.313889,63,8,13,21,0.333333,3,3,187,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,38769/dane-phaneuf,D,2012,18.627778,39,0,4,4,0.1,1,1,39,1,0,DY,R,No,0.0,0,0
QMJHL,388145/emil-lessard-adyn,F,2019,19.288889,55,3,3,6,0.11,1,1,55,1,0,DY+1,L,No,0.0,0,0
QMJHL,388196/oliver-turan,D,2019,18.458333,61,3,10,13,0.213115,1,1,61,1,0,DY,R,No,0.0,0,0
QMJHL,390095/logan-camp,F,2019,17.525,22,1,0,1,0.05,1,1,22,1,0,DY-1,R,No,0.0,0,0
QMJHL,390096/alex-drover,F,2019,17.197222,38,4,10,14,0.368421,1,1,38,1,0,DY-1,R,No,0.0,0,0
QMJHL,390196/brady-burns,F,2019,17.3,65,11,18,29,0.446154,1,1,65,1,0,DY-1,L,No,0.0,0,0
QMJHL,391007/dilan-savenkov,D,2019,18.108333,14,0,2,2,0.14,1,0,14,1,0,DY,R,No,0.0,0,0
QMJHL,391035/samuel-ianniciello,F,2018,18.119444,45,1,1,2,0.04,1,1,45,1,0,DY,L,No,0.0,0,0
QMJHL,391037/isiah-campbell,F,2019,18.772222,60,13,13,26,0.43333299999999997,3,2,123,0,0,DY,L,No,0.0,0,0
QMJHL,391930/ryan-poorman,D,2019,19.2,41,0,6,6,0.15,1,1,41,1,0,DY+1,L,No,0.0,0,0
QMJHL,39505/myles-gomes,D,2008,20.155556,65,5,9,14,0.215385,1,1,65,1,0,DY+2,-,No,0.0,0,0
QMJHL,39506/brad-ouskun,D,2008,20.322222,29,3,14,17,0.5862069999999999,2,2,85,0,0,DY+2,R,No,0.0,0,0
QMJHL,39522/cody-wilson,D,2008,19.655556,23,0,2,2,0.09,1,1,23,1,0,DY+1,L,No,0.0,0,0
QMJHL,39523/bruce-crawford,F,2007,19.705556,44,9,6,15,0.340909,1,1,44,1,0,DY+1,L,No,0.0,0,0
QMJHL,395886/alexei-sergeyev,F,2019,19.313889,63,14,31,45,0.714286,1,1,63,1,0,DY+1,L,No,0.0,0,0
QMJHL,396918/dmitri-zavgorodny,F,2019,19.094444,67,28,36,64,0.955224,2,2,129,0,0,DY+1,R,Yes,0.0,0,0
QMJHL,39749/eddy-martin-whalen,F,2006,18.633333,12,2,0,2,0.17,1,0,12,1,0,DY,L,No,0.0,0,0
QMJHL,398450/artemi-knyazev,D,2019,18.697222,55,13,21,34,0.618182,1,1,55,1,0,DY,L,No,0.0,0,0
QMJHL,39927/peter-macek,D,2003,20.338889,48,2,10,12,0.25,2,2,117,0,0,DY+2,R,No,0.0,0,0
QMJHL,39928/jules-edy-laraque,F,2001,21.061111,48,16,30,46,0.958333,4,4,216,0,1,DY+3,L,No,0.0,0,0
QMJHL,399349/cole-edwards,F,2019,19.341667,53,6,3,9,0.17,1,1,53,1,0,DY+1,R,No,0.0,0,0
QMJHL,40157/marc-alain-begin,F,2012,21.161111,13,3,6,9,0.69,3,0,95,0,0,DY+3,L,No,0.0,0,0
QMJHL,40191/joel-senecal,F,2008,18.580556,47,3,5,8,0.17,1,1,47,1,0,DY,R,No,0.0,0,0
QMJHL,40196/darcy-rees,D,2007,19.111110999999998,14,0,1,1,0.07,1,0,14,1,0,DY+1,L,No,0.0,0,0
QMJHL,40197/daniel-sauve,D,2007,18.291667,23,0,4,4,0.17,1,1,23,1,0,DY,R,No,0.0,0,0
QMJHL,40206/marc-andre-labelle,F,2008,19.372222,48,5,4,9,0.19,2,2,115,0,0,DY+1,R,No,0.0,0,0
QMJHL,40244/denis-kindl,F,2012,20.113889,62,18,20,38,0.612903,3,3,190,0,1,DY+2,R,No,0.0,0,0
QMJHL,40263/pierre-durepos,D,2013,21.558332999999998,43,6,25,31,0.7209300000000001,4,4,242,0,1,DY+3,L,No,0.0,0,0
QMJHL,40283/chris-owens,D,2007,18.069444,1,0,0,0,0.0,1,0,1,1,0,DY,L,No,0.0,0,0
QMJHL,40285/chad-locke,F,2008,20.147222,58,9,20,29,0.5,3,3,149,0,1,DY+2,L,No,0.0,0,0
QMJHL,40286/brett-gallant,F,2008,19.713889,57,3,2,5,0.09,3,3,131,0,1,DY+1,L,No,0.0,0,0
QMJHL,40287/spencer-corcoran,D,2008,19.822222,62,2,13,15,0.24193499999999998,2,2,98,0,0,DY+1,L,No,0.0,0,0
QMJHL,40288/nathan-snowie,F,2007,19.688889,17,0,3,3,0.18,2,0,78,0,0,DY+1,L,No,0.0,0,0
QMJHL,40291/jon-reid,F,2007,19.077778,4,0,1,1,0.25,1,0,4,1,0,DY+1,L,No,0.0,0,0
QMJHL,40293/shawn-o-donnell,F,2008,20.297222,31,2,1,3,0.1,1,1,31,1,0,DY+2,R,No,0.0,0,0
QMJHL,40298/bruno-pierre-gosselin,F,2006,18.641667,33,2,2,4,0.12,1,1,33,1,0,DY,L,No,0.0,0,0
QMJHL,40307/paul-roebothan,F,2007,19.7,18,0,2,2,0.11,2,0,39,0,0,DY+1,R,No,0.0,0,0
QMJHL,404746/nick-gosse,F,2017,17.480556,42,1,2,3,0.07,1,1,42,1,0,DY-1,R,No,0.0,0,0
QMJHL,405309/carl-olivier-dignard,F,2018,17.944444,28,2,2,4,0.14,1,1,28,1,0,DY-1,L,No,0.0,0,0
QMJHL,405314/jeremie-major,D,2019,19.561111,13,0,2,2,0.15,1,0,13,1,0,DY+1,L,No,0.0,0,0
QMJHL,405892/dawson-stairs,F,2019,17.638889000000002,11,0,2,2,0.18,1,0,11,1,0,DY-1,L,No,0.0,0,0
QMJHL,405927/cole-larkin,D,2019,17.005556,35,0,1,1,0.03,1,1,35,1,0,DY-1,R,No,0.0,0,0
QMJHL,406694/josh-anderson,D,2018,19.252778,19,0,2,2,0.11,1,0,19,1,0,DY+1,L,No,0.0,0,0
QMJHL,40800/riku-dufva,D,2010,20.158333,24,1,1,2,0.08,1,1,24,1,0,DY+2,R,No,0.0,0,0
QMJHL,410525/jakob-pelletier,F,2019,18.522222,65,39,50,89,1.3692309999999999,2,2,125,0,0,DY,L,No,0.0,0,0
QMJHL,410529/pierrick-dube,F,2019,18.688889,64,17,11,28,0.4375,2,2,103,0,0,DY,R,No,0.0,0,0
QMJHL,410533/thomas-pelletier,D,2019,18.061111,64,2,12,14,0.21875,2,2,106,0,0,DY,R,No,0.0,0,0
QMJHL,410534/louis-crevier,D,2019,18.363889,44,0,4,4,0.09,1,1,44,1,0,DY,R,No,0.0,0,0
QMJHL,410549/charles-beaudoin,F,2019,17.566667000000002,57,9,9,18,0.315789,1,1,57,1,0,DY-1,R,No,0.0,0,0
QMJHL,410551/patrick-guay,F,2019,17.377778,54,18,18,36,0.666667,1,1,54,1,0,DY-1,L,No,0.0,0,0
QMJHL,410554/jeremy-rainville,F,2019,18.613889,29,4,3,7,0.24,1,1,29,1,0,DY,R,No,0.0,0,0
QMJHL,410556/jacob-dion,D,2019,17.872222,6,0,1,1,0.17,1,0,6,1,0,DY-1,L,No,0.0,0,0
QMJHL,410562/william-villeneuve,D,2019,17.486110999999998,55,1,18,19,0.345455,1,1,55,1,0,DY-1,R,No,0.0,0,0
QMJHL,410565/marshall-lessard,F,2019,16.986110999999998,30,8,5,13,0.43333299999999997,1,1,30,1,0,DY-2,R,No,0.0,0,0
QMJHL,410576/conor-frenette,F,2019,18.561111,68,13,14,27,0.397059,1,1,68,1,0,DY,L,No,0.0,0,0
QMJHL,410580/mathieu-gagnon,F,2019,18.375,49,4,6,10,0.20408199999999999,2,1,57,0,0,DY,R,No,0.0,0,0
QMJHL,410586/manix-landry,F,2019,16.811111,57,4,6,10,0.175439,1,1,57,1,0,DY-2,L,No,0.0,0,0
QMJHL,410602/jeremy-michel,F,2019,18.369444,64,16,26,42,0.65625,2,2,129,0,0,DY,L,No,0.0,0,0
QMJHL,410611/xavier-labrecque,F,2019,18.461111,45,6,6,12,0.266667,1,1,45,1,0,DY,R,No,0.0,0,0
QMJHL,410615/mathieu-bizier,F,2019,18.338889,68,14,25,39,0.573529,2,2,132,0,0,DY,L,No,0.0,0,0
QMJHL,410616/maxence-guenette,D,2019,18.380556,68,8,24,32,0.470588,2,2,129,0,0,DY,R,No,0.0,0,0
QMJHL,410654/antoine-rochon,F,2019,18.555556,59,6,9,15,0.254237,1,1,59,1,0,DY,L,No,0.0,0,0
QMJHL,410773/julien-letourneau,F,2019,18.597222,33,1,4,5,0.15,1,1,33,1,0,DY,L,No,0.0,0,0
QMJHL,410874/vincent-sevigny,D,2019,18.419444,67,3,7,10,0.149254,1,1,67,1,0,DY,L,No,0.0,0,0
QMJHL,410881/william-rouleau,F,2019,18.683332999999998,59,4,11,15,0.254237,2,1,63,0,0,DY,L,No,0.0,0,0
QMJHL,410882/felix-olivier-chouinard,D,2019,18.233333,55,0,4,4,0.07,1,1,55,1,0,DY,L,No,0.0,0,0
QMJHL,410883/gabriel-montreuil,F,2019,18.516667,61,7,10,17,0.27868899999999996,1,1,61,1,0,DY,L,No,0.0,0,0
QMJHL,410885/jeremy-jacques,D,2019,18.563889,55,2,11,13,0.236364,2,2,77,0,0,DY,R,No,0.0,0,0
QMJHL,41095/ilya-mashentsov,F,2010,18.038889,25,0,1,1,0.04,1,1,25,1,0,DY,L,No,0.0,0,0
QMJHL,411172/christopher-inniss,D,2019,18.647222,53,1,8,9,0.17,2,2,105,0,0,DY,R,No,0.0,0,0
QMJHL,41201/kevin-gadoury,F,2007,19.05,32,5,12,17,0.53125,2,2,68,0,0,DY+1,R,No,0.0,0,0
QMJHL,4126/vyacheslav-trukhno,F,2007,20.563889,60,25,77,102,1.7,3,3,184,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,412789/michael-pellerin,D,2019,18.252778,47,4,5,9,0.19,1,1,47,1,0,DY,L,No,0.0,0,0
QMJHL,412976/alex-beaucage,F,2019,18.138889000000002,68,39,40,79,1.161765,2,2,124,0,0,DY,R,No,0.0,0,0
QMJHL,412980/jacob-rabouin,D,2019,18.583333,27,1,1,2,0.07,1,1,27,1,0,DY,L,No,0.0,0,0
QMJHL,412990/zachary-massicotte,D,2019,18.5,57,1,8,9,0.16,1,1,57,1,0,DY,L,No,0.0,0,0
QMJHL,413559/gabriel-belley-pelletier,D,2019,18.291667,46,5,7,12,0.26087,1,1,46,1,0,DY,L,No,0.0,0,0
QMJHL,41413/mathieu-brunelle,F,2003,20.441667000000002,70,38,48,86,1.2285709999999999,3,3,207,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,41414/guillaume-fournier,F,2004,21.638889000000002,65,40,48,88,1.3538459999999999,4,4,267,0,1,DY+3,R,No,0.0,0,0
QMJHL,414619/charles-tremblay,F,2018,17.827778,24,0,3,3,0.13,1,1,24,1,0,DY-1,R,No,0.0,0,0
QMJHL,414858/renat-dadadzhanov,D,2019,20.255556,28,1,3,4,0.14,3,3,110,0,1,DY+2,L,No,0.0,0,0
QMJHL,414860/drew-johnston,F,2019,18.047222,48,4,4,8,0.17,1,1,48,1,0,DY,L,No,0.0,0,0
QMJHL,414867/brandon-frattaroli,F,2019,19.138889000000002,67,6,17,23,0.34328400000000003,2,1,73,0,0,DY+1,R,No,0.0,0,0
QMJHL,41494/mikael-bedard,F,2006,18.755556,8,0,2,2,0.25,1,0,8,1,0,DY,L,No,0.0,0,0
QMJHL,41498/sam-roberts,D,2005,21.052778,70,19,35,54,0.771429,3,3,182,0,1,DY+3,L,No,0.0,0,0
QMJHL,415155/lucas-reeves,F,2019,18.902778,2,0,1,1,0.5,1,0,2,1,0,DY,L,No,0.0,0,0
QMJHL,41527/jean-francois-savage,F,2002,18.577778,52,0,2,2,0.04,1,1,52,1,0,DY,R,No,0.0,0,0
QMJHL,41574/robert-pearce,F,2004,21.288889,22,9,8,17,0.772727,4,4,169,0,1,DY+3,L,No,0.0,0,0
QMJHL,415794/david-fontaine,F,2018,18.352778,5,0,1,1,0.2,1,0,5,1,0,DY,R,No,0.0,0,0
QMJHL,415809/william-cummings,F,2019,19.019444,49,2,6,8,0.16,1,1,49,1,0,DY+1,L,No,0.0,0,0
QMJHL,415819/thomas-caron,F,2019,19.044444,42,8,13,21,0.5,2,1,56,0,0,DY+1,L,No,0.0,0,0
QMJHL,415826/felix-antoine-drolet,D,2019,19.319444,66,2,13,15,0.227273,2,2,124,0,0,DY+1,L,No,0.0,0,0
QMJHL,416080/enrico-di-cesare,F,2019,18.713889,34,1,8,9,0.26,2,1,40,0,0,DY,L,No,0.0,0,0
QMJHL,416085/tyler-hungerbuhler,D,2018,18.536111,24,0,1,1,0.04,1,1,24,1,0,DY,R,No,0.0,0,0
QMJHL,416748/jacob-kelly,F,2019,19.194444,20,2,1,3,0.15,1,1,20,1,0,DY+1,L,No,0.0,0,0
QMJHL,416863/christian-clark,F,2019,19.602778,24,0,1,1,0.04,1,1,24,1,0,DY+1,L,No,0.0,0,0
QMJHL,41694/trevor-ettinger,D,2001,21.172222,72,4,10,14,0.194444,4,4,251,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,41707/jean-phillippe-carey,D,2006,18.755556,8,1,3,4,0.5,1,0,8,1,0,DY,R,No,0.0,0,0
QMJHL,41736/connor-macdonald,D,2005,20.116667,16,1,0,1,0.06,2,0,24,0,0,DY+2,R,No,0.0,0,0
QMJHL,417751/nicolas-savoie,D,2019,17.291667,54,3,9,12,0.22222199999999998,1,1,54,1,0,DY-1,L,No,0.0,0,0
QMJHL,417757/patrick-leblanc,F,2019,17.291667,9,0,4,4,0.44,1,0,9,1,0,DY-1,L,No,0.0,0,0
QMJHL,417937/ludovic-soucy,F,2019,18.477778,47,4,5,9,0.19,2,2,87,0,0,DY,L,No,0.0,0,0
QMJHL,41798/sebastien-gauthier,F,2005,19.108333,62,7,32,39,0.6290319999999999,3,3,174,0,1,DY+1,R,No,0.0,0,0
QMJHL,418495/dylan-schives,D,2019,18.205556,55,2,3,5,0.09,1,1,55,1,0,DY,R,No,0.0,0,0
QMJHL,41857/juraj-liska,D,2004,18.95,53,5,8,13,0.245283,1,1,53,1,0,DY,L,No,0.0,0,0
QMJHL,418680/spencer-blackwell,F,2019,19.608333,43,0,2,2,0.05,1,1,43,1,0,DY+1,R,No,0.0,0,0
QMJHL,41904/marc-andre-crete,D,2007,20.355556,57,4,12,16,0.280702,2,2,79,0,0,DY+2,L,No,0.0,0,0
QMJHL,41996/philippe-bastarache,D,2002,19.541667,11,1,1,2,0.18,1,0,11,1,0,DY+1,-,No,0.0,0,0
QMJHL,421903/justin-charette,F,2019,17.616667,1,0,0,0,0.0,1,0,1,1,0,DY-1,L,No,0.0,0,0
QMJHL,42343/francois-bolduc,D,2008,21.3,68,0,14,14,0.205882,5,5,322,0,1,DY+3,R,No,0.0,0,0
QMJHL,42344/maxime-desruisseaux,D,2005,21.672222,72,5,19,24,0.333333,4,4,248,0,1,DY+3,L,No,0.0,0,0
QMJHL,42435/mikhail-grigorenko,F,2014,20.330556,23,15,24,39,1.695652,3,3,115,0,1,DY+2,L,Yes,0.294931,217,1
QMJHL,424432/connor-lepage,F,2019,17.988889,44,7,2,9,0.2,1,1,44,1,0,DY-1,L,No,0.0,0,0
QMJHL,425664/jeremie-biakabutuka,D,2019,17.527778,65,3,11,14,0.215385,1,1,65,1,0,DY-1,R,No,0.0,0,0
QMJHL,425687/benjamin-corbeil,F,2019,18.497222,64,14,14,28,0.4375,1,1,64,1,0,DY,R,No,0.0,0,0
QMJHL,43130/kevin-coughlin,F,2006,21.394444,56,20,17,37,0.660714,3,3,190,0,1,DY+3,R,No,0.0,0,0
QMJHL,43420/jason-d-ascanio,D,2003,18.25,41,0,1,1,0.02,1,1,41,1,0,DY,L,No,0.0,0,0
QMJHL,43434/nico-krammer,F,2012,19.894444,24,1,3,4,0.17,1,1,24,1,0,DY+1,L,No,0.0,0,0
QMJHL,43523/adam-rivet,D,2001,20.972222,71,9,38,47,0.661972,3,3,198,0,1,DY+2,L,No,0.0,0,0
QMJHL,43616/simon-monette,D,2018,19.091667,52,0,3,3,0.06,1,1,52,1,0,DY+1,L,No,0.0,0,0
QMJHL,43855/lukas-cingel,F,2012,20.263889000000002,63,18,20,38,0.603175,2,2,131,0,0,DY+2,L,No,0.0,0,0
QMJHL,4407/mario-kempe,F,2008,19.988889,48,25,24,49,1.020833,2,2,110,0,0,DY+1,L,Yes,0.18571400000000002,70,1
QMJHL,44227/andre-mercure,F,2000,19.480556,66,9,18,27,0.409091,1,1,66,1,0,DY+1,L,No,0.0,0,0
QMJHL,44402/vitali-lanochkin,D,2005,19.777778,33,0,3,3,0.09,2,2,98,0,0,DY+1,-,No,0.0,0,0
QMJHL,44576/dan-mcneill,D,2002,20.419444,10,0,2,2,0.2,1,0,10,1,0,DY+2,-,No,0.0,0,0
QMJHL,44594/zack-phillips,F,2012,19.880556,60,30,50,80,1.333333,3,3,192,0,1,DY+1,R,Yes,0.0,0,0
QMJHL,44595/sacha-guimond,D,2012,21.463889,65,9,32,41,0.6307689999999999,2,2,99,0,0,DY+3,L,No,0.0,0,0
QMJHL,44596/jordan-costello,F,2010,19.486110999999998,32,1,1,2,0.06,1,1,32,1,0,DY+1,L,No,0.0,0,0
QMJHL,44599/will-johnston,F,2010,20.069444,5,1,0,1,0.2,1,0,5,1,0,DY+2,L,No,0.0,0,0
QMJHL,44601/zach-o-brien,F,2013,21.211111,66,47,45,92,1.393939,4,3,192,0,1,DY+3,R,No,0.0,0,0
QMJHL,44603/ryan-lagace,F,2010,19.355556,19,1,0,1,0.05,1,0,19,1,0,DY+1,L,No,0.0,0,0
QMJHL,44605/matt-stoddard,F,2010,20.236110999999998,50,1,5,6,0.12,4,4,178,0,1,DY+2,R,No,0.0,0,0
QMJHL,44781/rustem-bakhriddinov,D,2000,19.966667,63,11,40,51,0.809524,2,2,131,0,0,DY+1,L,No,0.0,0,0
QMJHL,4487/michael-ryder,F,2000,20.458333,63,50,58,108,1.714286,3,3,201,0,1,DY+2,R,Yes,0.600496,806,1
QMJHL,449203/alexandre-de-gagne,D,2019,19.583333,59,2,9,11,0.186441,2,2,109,0,0,DY+1,R,No,0.0,0,0
QMJHL,450506/yegor-serdyuk,F,2019,18.283333,63,25,40,65,1.0317459999999998,1,1,63,1,0,DY,L,No,0.0,0,0
QMJHL,45099/jordan-moore,D,2011,19.316667000000002,30,0,2,2,0.07,2,2,75,0,0,DY+1,L,No,0.0,0,0
QMJHL,45100/alexis-bernier,D,2013,21.494444,65,2,9,11,0.169231,4,4,236,0,1,DY+3,L,No,0.0,0,0
QMJHL,45101/bryce-milson,F,2013,20.638889000000002,63,9,14,23,0.365079,4,4,248,0,1,DY+2,L,No,0.0,0,0
QMJHL,45102/patrick-jones,F,2010,17.436111,64,3,5,8,0.13,1,1,64,1,0,DY-1,L,No,0.0,0,0
QMJHL,45105/maxime-simard,D,2010,17.875,8,0,1,1,0.13,1,0,8,1,0,DY-1,R,No,0.0,0,0
QMJHL,45106/mathieu-lizotte,D,2010,18.519444,41,0,6,6,0.15,1,1,41,1,0,DY,R,No,0.0,0,0
QMJHL,45108/alexandre-chenevert,D,2014,21.591667,67,3,10,13,0.19403,5,5,287,0,1,DY+3,L,No,0.0,0,0
QMJHL,45109/jean-philippe-caron,F,2013,21.366667,4,0,1,1,0.25,4,0,201,0,1,DY+3,R,No,0.0,0,0
QMJHL,45112/jean-sebastien-fournier,D,2012,21.144444,8,0,1,1,0.13,3,0,138,0,0,DY+3,R,No,0.0,0,0
QMJHL,45114/brad-cuzner,F,2013,21.230556,4,0,2,2,0.5,4,0,186,0,1,DY+3,L,No,0.0,0,0
QMJHL,45115/justin-chiasson,F,2010,19.577778,15,0,1,1,0.07,1,0,15,1,0,DY+1,L,No,0.0,0,0
QMJHL,45116/felix-bergeron,F,2012,20.586111,6,3,0,3,0.5,3,0,105,0,0,DY+2,R,No,0.0,0,0
QMJHL,45118/cory-macintosh,F,2013,21.336111,3,0,1,1,0.33,4,0,182,0,1,DY+3,L,No,0.0,0,0
QMJHL,45119/patrick-lapostolle,F,2010,19.091667,59,6,4,10,0.169492,1,1,59,1,0,DY+1,L,No,0.0,0,0
QMJHL,45120/alexandre-roy,F,2014,21.113889,9,1,1,2,0.22,5,0,223,0,1,DY+3,L,No,0.0,0,0
QMJHL,45122/steve-lebel,F,2013,21.097222,57,21,28,49,0.859649,4,4,255,0,1,DY+3,L,No,0.0,0,0
QMJHL,45123/gabriel-vermette,D,2013,21.655556,67,5,17,22,0.328358,4,4,246,0,1,DY+3,L,No,0.0,0,0
QMJHL,45124/maximilien-chevrier,F,2010,18.161111,48,4,2,6,0.13,1,1,48,1,0,DY,R,No,0.0,0,0
QMJHL,45125/pierre-luc-lacombe,F,2010,21.508333,14,0,3,3,0.21,1,0,14,1,0,DY+3,L,No,0.0,0,0
QMJHL,45126/rock-regimbald,F,2013,21.352778,60,20,24,44,0.733333,4,4,252,0,1,DY+3,L,No,0.0,0,0
QMJHL,45128/alexandre-comtois,F,2013,21.386111,68,24,38,62,0.9117649999999999,4,4,272,0,1,DY+3,R,No,0.0,0,0
QMJHL,45129/jonathan-oligny,D,2013,21.591667,67,4,22,26,0.38806,4,4,238,0,1,DY+3,L,No,0.0,0,0
QMJHL,45130/benjamin-larabie,F,2010,19.463889,54,5,11,16,0.296296,1,1,54,1,0,DY+1,L,No,0.0,0,0
QMJHL,45131/mathieu-guertin,F,2012,20.286111,67,16,23,39,0.58209,3,3,165,0,1,DY+2,L,No,0.0,0,0
QMJHL,45133/benjamin-laliberte,F,2013,20.119444,4,1,0,1,0.25,4,0,126,0,0,DY+2,R,No,0.0,0,0
QMJHL,45134/jean-gabriel-pageau,F,2012,19.844444,46,32,33,65,1.413043,3,3,175,0,1,DY+1,R,Yes,0.38587,368,1
QMJHL,45137/philippe-halley,F,2013,21.269444,67,40,38,78,1.164179,4,4,229,0,1,DY+3,L,No,0.0,0,0
QMJHL,45138/jason-seed,D,2013,21.633333,22,2,8,10,0.454545,4,4,186,0,1,DY+3,R,No,0.0,0,0
QMJHL,45140/matthew-fortune,D,2010,18.263889000000002,11,0,1,1,0.09,1,0,11,1,0,DY,R,No,0.0,0,0
QMJHL,45142/alex-lemieux,F,2011,18.719444,46,3,9,12,0.26087,2,2,96,0,0,DY,R,No,0.0,0,0
QMJHL,45143/brent-andrews,F,2014,21.655556,63,28,41,69,1.095238,5,5,323,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,45144/carl-gelinas,F,2013,21.608333,51,19,33,52,1.019608,4,4,238,0,1,DY+3,L,No,0.0,0,0
QMJHL,45145/sawyer-hannay,D,2013,21.025,39,0,6,6,0.15,4,4,198,0,1,DY+3,R,Yes,0.0,0,0
QMJHL,45146/steve-gillard,D,2013,21.622222,36,2,10,12,0.333333,4,3,169,0,1,DY+3,L,No,0.0,0,0
QMJHL,45149/francis-beauvillier,F,2014,20.897222,64,22,36,58,0.90625,5,5,313,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,45150/jean-francois-plante,F,2014,21.211111,69,52,23,75,1.086957,5,5,301,0,1,DY+3,L,No,0.0,0,0
QMJHL,45151/zach-shannon,D,2012,19.925,5,0,2,2,0.4,3,0,115,0,0,DY+1,L,No,0.0,0,0
QMJHL,45152/samuel-henley,F,2014,21.138889000000002,51,30,39,69,1.352941,5,5,299,0,1,DY+3,L,No,0.0,0,0
QMJHL,45153/eric-bonawitz,D,2010,19.708333,40,1,4,5,0.13,1,1,40,1,0,DY+1,R,No,0.0,0,0
QMJHL,45155/allain-saulnier,F,2013,21.041667,66,27,56,83,1.257576,4,4,260,0,1,DY+3,R,No,0.0,0,0
QMJHL,45156/raphael-bussieres,F,2013,19.861110999999998,60,29,39,68,1.133333,4,4,226,0,1,DY+1,L,Yes,0.0,0,0
QMJHL,45157/olivier-d-aoust,F,2012,19.808332999999998,33,4,2,6,0.18,3,3,126,0,1,DY+1,L,No,0.0,0,0
QMJHL,45158/mitchell-fraser,D,2010,19.622222,22,0,2,2,0.09,1,1,22,1,0,DY+1,L,No,0.0,0,0
QMJHL,45159/scott-trask,F,2012,19.780556,60,6,7,13,0.216667,3,3,174,0,1,DY+1,L,No,0.0,0,0
QMJHL,45160/alex-saulnier,F,2013,21.041667,68,28,54,82,1.205882,4,4,247,0,1,DY+3,L,No,0.0,0,0
QMJHL,45161/dillon-donnelly,D,2014,21.022222,61,0,10,10,0.163934,5,5,273,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,45162/trevor-parkes,F,2011,20.338889,60,33,29,62,1.033333,2,2,126,0,0,DY+2,R,No,0.0,0,0
QMJHL,45164/xavier-ouellet,D,2013,20.127778,50,10,31,41,0.82,4,4,223,0,1,DY+2,L,Yes,0.1625,160,1
QMJHL,45165/loik-poudrier,F,2013,21.188889,41,14,30,44,1.0731709999999999,4,4,223,0,1,DY+3,L,No,0.0,0,0
QMJHL,45166/eliezer-sherbatov,F,2011,19.933332999999998,58,6,9,15,0.258621,2,2,120,0,0,DY+1,L,No,0.0,0,0
QMJHL,45167/matt-provost,D,2012,20.405556,49,1,4,5,0.1,3,3,163,0,1,DY+2,R,No,0.0,0,0
